Sales Record,,,,,,,,,,
,,,,,,,,,,
Order ID,Order Date,Unit Cost,Price,Order Qty,Cost of Sales,ProductKey,Product Sub Category Key,ChannelKey,Promotion Key,CityKey
9164,12/19/2013,9.94673503,17.99,9,89.52061527,1307,14,1,5,21
9165,4/22/2014,39.83984346,55,5,199.1992173,1220,6,1,1,8
9166,5/6/2014,24.59908185,50.99,10,245.9908185,634,6,1,1,8
9168,9/26/2014,232.432264,566,8,1859.458112,176,2,1,4,1
9170,12/3/2014,191.5079596,308,8,1532.063677,780,21,1,4,31
9172,8/12/2015,19.96960229,290,12,239.6352274,1421,21,1,2,8
9173,1/2/2015,117.1615778,229,8,937.2926226,681,17,1,4,15
9175,12/28/2015,4.507780297,139,18,81.14004534,1066,17,1,5,29
9177,6/3/2014,43.73719842,59.99,5,218.6859921,328,15,1,1,2
9178,6/5/2014,11.73408802,15.6,18,211.2135844,790,6,4,2,30
9179,9/17/2015,2.885802099,25.69,10,28.85802099,880,1,1,1,19
9180,9/14/2014,134.9845642,165,10,1349.845642,129,8,1,1,8
9182,4/7/2016,107.1089703,229,10,1071.089703,1027,16,1,1,21
9185,9/15/2015,27.85859641,38.99,10,278.5859641,670,10,1,1,2
9186,3/3/2016,8.805109258,52.13,18,158.4919666,422,3,2,7,15
9188,6/4/2014,201.5237507,358,12,2418.285009,733,9,1,2,21
9189,7/3/2014,128.3907494,290,12,1540.688992,121,8,1,1,6
9190,6/26/2016,395.7260393,758,12,4748.712471,1165,12,1,1,22
9191,10/21/2014,166.2745595,338,8,1330.196476,83,9,2,4,20
9193,5/29/2016,70.38780158,296,10,703.8780158,1528,18,1,1,24
9194,6/19/2016,0.774332744,9.99,480,371.6797172,783,5,2,1,15
9197,4/2/2014,69.53045244,480,20,1390.609049,541,11,2,1,2
9200,5/17/2015,63.18052056,79,10,631.8052056,1226,6,1,1,20
9202,4/1/2016,174.6685627,251,9,1572.017064,1056,17,1,7,9
9203,6/21/2015,57.20224406,109.99,12,686.4269287,1317,14,2,1,15
9204,7/15/2016,56.79629081,180,24,1363.110979,262,2,1,2,24
9206,10/12/2015,250.267983,599,26,6506.967558,1144,7,1,10,12
9209,10/23/2015,80.87736406,629,13,1051.405733,253,9,1,10,29
9211,12/9/2015,67.00370612,188,9,603.0333551,11,8,3,5,2
9214,4/24/2015,21.93188116,199.95,10,219.3188116,1520,18,1,1,31
9215,12/17/2015,252.6493902,699,8,2021.195122,1160,12,1,4,31
9216,2/25/2014,45.48148827,49.96,6,272.8889296,397,3,2,8,20
9217,12/22/2014,8.937623167,99,9,80.4386085,1181,13,3,5,2
9218,12/18/2014,646.4251071,980,8,5171.400857,295,2,4,4,3
9219,5/19/2014,121.7021084,149.95,5,608.5105422,1516,18,1,1,29
9220,9/21/2014,138.9378993,293,10,1389.378993,782,21,3,1,2
9222,6/14/2015,488.900743,980,36,17600.42675,296,2,3,2,2
9223,4/12/2016,437.2511259,679,36,15741.04053,1583,13,2,6,15
9224,12/25/2013,70.77763097,99,4,283.1105239,988,13,1,5,2
9225,12/16/2013,37.15814923,196,9,334.4233431,902,16,1,5,4
9228,2/20/2014,62.65517589,259.99,9,563.896583,437,14,3,5,2
9229,1/31/2014,788.7219306,1299,9,7098.497375,1172,12,1,5,24
9231,9/17/2015,10.34341562,13.89,10,103.4341562,453,14,1,1,2
9234,9/30/2016,656.6225356,758,10,6566.225356,1164,12,1,1,14
9235,9/20/2014,9.347663102,24.99,400,3739.065241,132,5,3,1,2
9237,4/24/2015,88.47716216,198,10,884.7716216,61,8,3,1,2
9239,1/13/2014,138.4999256,500,9,1246.499331,1262,4,1,5,14
9240,2/12/2015,14.16570303,15.5,18,254.9826546,808,6,2,5,2
9241,9/1/2014,25.9630534,198,12,311.5566407,59,8,1,2,24
9242,5/3/2016,3.936593131,24.99,480,1889.564703,133,5,1,6,8
9243,11/9/2016,480.6774282,889,13,6248.806567,563,11,1,10,30
9244,10/9/2016,169.1785471,402,6,1015.071283,1401,19,4,10,30
9245,10/9/2015,80.60863653,165,13,1047.912275,126,8,1,10,12
9246,12/29/2014,246.9478117,629,16,3951.164986,253,9,2,4,20
9247,1/31/2015,120.6596898,269,18,2171.874417,1450,19,2,7,15
9248,4/25/2014,813.6998622,2499,10,8136.998622,1029,17,4,1,3
9250,9/5/2014,31.65021779,40.55,5,158.2510889,892,1,4,1,30
9251,11/26/2014,10.73314939,28,6,64.39889634,417,3,1,10,14
9252,11/23/2014,16.6736091,33.99,6,100.0416546,1233,6,1,10,2
9255,9/3/2016,6.493448722,15.5,24,155.8427693,808,6,1,2,24
9257,10/12/2015,76.26376598,338,13,991.4289577,85,9,1,11,7
9258,2/22/2014,4.147902192,25.5,4,16.59160877,568,6,1,5,12
9259,12/25/2015,77.44253219,95.9,9,696.9827898,1200,6,1,5,2
9260,3/31/2015,179.3338932,196.9,10,1793.338932,112,8,1,1,21
9261,10/14/2016,51.55370128,411,13,670.1981166,145,2,1,10,2
9263,1/5/2014,244.5125186,281,9,2200.612668,34,8,1,5,12
9265,12/23/2014,24.32169839,469.97,13,316.1820791,1101,20,1,11,19
9266,7/13/2014,8.493754426,139,16,135.9000708,1573,13,2,3,20
9267,9/22/2014,14.03583069,27.9,10,140.3583069,488,6,1,1,21
9268,8/6/2014,47.30492771,119.99,5,236.5246385,1076,20,1,1,9
9269,7/29/2015,98.51498939,299.9,24,2364.359745,1544,7,1,2,14
9272,2/23/2015,271.3140486,269,18,4883.652874,1283,4,3,5,2
9273,12/30/2015,127.5462272,219,8,1020.369817,1336,14,1,4,15
9274,10/10/2014,13.13911009,300,13,170.8084312,1454,19,2,10,2
9275,6/24/2015,8.841348362,9.5,12,106.0961803,663,6,4,1,15
9276,10/18/2015,131.5626532,588,13,1710.314491,89,9,1,10,2
9277,7/22/2014,87.41759838,469,36,3147.033542,1150,7,1,2,8
9278,7/18/2015,295.3564971,566,9,2658.208473,176,2,4,3,3
9281,2/10/2015,9.931177586,22.99,9,89.38059827,815,10,1,5,17
9283,3/29/2014,125.79397,268,18,2264.29146,54,8,2,7,15
9284,6/26/2014,119.0445568,219,10,1190.445568,978,16,1,1,15
9285,5/12/2014,0.427048488,12.66,10,4.270484879,451,14,1,1,21
9290,5/26/2016,334.2766337,699,12,4011.319605,1267,4,4,6,15
9291,11/11/2015,117.6369078,268,13,1529.279802,50,8,1,10,22
9292,12/8/2013,17.10124779,190,4,68.40499116,1052,17,1,5,24
9294,12/9/2014,47.41490226,165,13,616.3937293,126,8,4,11,15
9295,2/9/2016,346.4783077,679,9,3118.304769,1197,13,1,7,22
9296,11/30/2014,8.314738803,11.5,6,49.88843282,412,6,1,10,21
9297,10/13/2014,36.92892625,196.9,13,480.0760413,117,8,4,11,15
9301,2/6/2014,29.0394368,49,6,174.2366208,917,13,1,8,23
9302,5/29/2014,206.744616,369,10,2067.44616,1260,4,1,1,21
9303,8/10/2014,65.5129541,279,5,327.5647705,1276,4,1,1,11
9304,11/22/2014,456.2763953,569,65,29657.96569,865,11,3,10,2
9306,10/13/2015,40.75089658,159.99,13,529.7616556,463,14,3,10,2
9307,12/24/2013,74.10500926,139,16,1185.680148,1067,17,3,5,2
9308,2/12/2016,43.32951227,200,18,779.9312209,1480,21,1,5,21
9309,3/21/2014,155.7854256,236,10,1557.854256,1068,16,1,1,29
9310,9/7/2014,4.937857188,77.68,5,24.68928594,334,15,1,1,8
9311,4/19/2015,75.53760465,102,10,755.3760465,1236,6,2,1,2
9313,11/15/2016,91.23560715,129,26,2372.125786,24,8,1,11,6
9314,9/6/2015,60.18911047,188,10,601.8911047,1074,16,4,1,15
9315,10/4/2015,17.59719116,188,10,175.9719116,1072,16,2,1,15
9317,2/24/2015,21.03041072,230,18,378.547393,1442,19,2,7,15
9320,6/27/2016,17.8616591,69.99,24,428.6798183,695,3,1,1,19
9321,1/16/2014,72.30992114,326,4,289.2396846,1176,12,1,5,8
9322,9/17/2014,269.1469436,269.9,8,2153.175549,834,11,2,4,20
9325,10/7/2014,79.88920841,179,13,1038.559709,1574,13,4,10,30
9327,7/31/2015,406.3896352,639,12,4876.675623,851,11,1,2,29
9328,11/1/2015,0.705840625,0.95,13,9.175928125,1354,6,1,10,14
9329,11/9/2015,130.1656238,209,13,1692.153109,979,16,3,10,2
9332,2/27/2015,4.21832196,99,9,37.96489764,1204,22,1,5,12
9334,4/20/2015,84.96126391,109.95,24,2039.070334,354,15,4,6,15
9335,3/7/2014,41.55560862,109,5,207.7780431,724,17,1,1,24
9337,4/30/2015,55.44049312,69,10,554.4049312,921,13,1,1,8
9338,7/7/2016,8.888642118,79,24,213.3274108,932,16,1,2,17
9339,12/29/2013,259.8114424,308,9,2338.302982,1500,21,1,5,14
9340,2/2/2015,25.1221787,200,9,226.0996083,71,8,4,5,30
9341,2/27/2015,0.06101533,9.99,9,0.549137974,1304,14,1,5,14
9342,4/11/2014,188.2258814,268,10,1882.258814,1484,21,1,1,24
9343,5/29/2014,1.592545709,12.95,5,7.962728543,619,6,1,1,21
9344,9/30/2014,14.37572022,160,10,143.7572022,951,16,1,1,17
9345,10/21/2014,102.0823043,329,26,2654.139911,535,11,4,10,30
9347,9/11/2015,4.835790141,57.88,10,48.35790141,465,14,1,1,2
9348,2/23/2016,37.25732009,190,18,670.6317616,1606,17,4,5,30
9349,5/27/2014,1.998726563,28,5,9.993632813,418,3,1,1,30
9350,5/11/2014,152.1569915,231,10,1521.569915,47,8,1,1,12
9351,11/13/2014,9.567105062,188,16,153.073681,14,8,2,4,20
9352,10/15/2016,34.8099957,268,8,278.4799656,1490,21,4,4,3
9356,7/11/2016,29.0726504,46.99,6,174.4359024,574,10,1,2,2
9357,10/13/2016,171.7675921,290,26,4465.957395,1421,21,2,11,15
9358,9/11/2015,176.4828837,279,10,1764.828837,1579,13,1,1,12
9360,11/23/2015,26.99044214,42.99,13,350.8757478,401,10,4,11,15
9361,5/16/2014,2.2474479,269.9,18,40.45406219,1543,7,1,6,13
9362,6/29/2014,134.9014474,148,6,809.4086841,72,8,1,2,17
9363,6/25/2014,12.56137469,67.4,6,75.36824815,1620,1,1,1,28
9365,6/2/2016,261.8997425,633,12,3142.79691,180,2,2,6,15
9366,10/12/2016,55.08497864,91,26,1432.209445,971,16,1,10,30
9367,4/27/2014,112.6595043,229,10,1126.595043,1040,17,1,1,14
9368,4/19/2014,3.47288052,22.89,10,34.7288052,1315,14,1,1,24
9369,5/18/2015,10.9538511,139,10,109.538511,1573,13,2,1,2
9370,6/28/2016,97.81585764,432,12,1173.790292,142,2,1,1,15
9372,12/17/2015,221.1979372,310,8,1769.583498,1416,19,1,4,31
9373,9/8/2014,86.26957855,279,4,345.0783142,1276,4,1,4,16
9374,5/20/2016,59.46475221,99,20,1189.295044,1363,6,3,1,2
9375,8/17/2015,476.4905042,2499,10,4764.905042,1588,17,1,1,30
9376,1/19/2014,23.35053062,159,12,280.2063675,914,16,1,8,1
9377,1/21/2015,46.80253658,99,9,421.2228292,1568,13,3,5,2
9378,2/13/2015,32.64972388,699,9,293.847515,1268,4,1,5,12
9379,9/8/2014,56.70275252,460,20,1134.05505,147,2,2,1,2
9380,4/11/2015,31.13366236,44,10,311.3366236,1340,6,1,1,1
9382,12/6/2014,14.83267491,436.2,8,118.6613993,235,9,2,4,20
9383,4/11/2014,36.65149703,43.81,10,366.5149703,496,10,1,1,8
9384,4/22/2014,161.9804154,469.97,10,1619.804154,1103,20,1,1,8
9385,4/24/2014,2.061535507,136,10,20.61535507,905,16,1,1,2
9387,6/5/2014,11.75031339,15.9,10,117.5031339,811,6,1,1,30
9388,6/18/2014,30.59641979,208,10,305.9641979,1431,19,1,1,29
9390,4/5/2015,9.978312504,69,10,99.78312504,1129,13,3,1,2
9391,10/21/2016,34.0436792,119.99,26,885.1356593,1077,20,1,10,21
9392,8/15/2015,99.43638903,280,12,1193.236668,1388,19,1,2,2
9393,12/4/2015,198.7358749,358,8,1589.886999,733,9,2,4,20
9394,9/20/2014,45.90708398,147,8,367.2566718,1023,16,2,4,20
9398,1/11/2014,64.89191654,109.99,6,389.3514993,1319,14,4,8,3
9399,11/19/2014,10.95207498,99,4,43.8082999,1568,13,2,4,20
9400,3/22/2015,43.94636685,99,10,439.4636685,1183,13,1,1,8
9401,3/25/2015,100.5198964,99,9,904.6790677,1531,13,1,7,14
9402,12/11/2013,269.5154273,338,13,3503.700555,86,9,4,11,15
9403,3/15/2014,156.531075,269.95,15,2347.966126,1131,7,1,1,8
9406,8/7/2014,15.63026673,43.81,12,187.5632008,496,10,3,2,2
9408,7/22/2015,13.99484963,22.89,9,125.9536466,455,14,1,3,10
9409,8/4/2016,62.85919815,189,20,1257.183963,1479,21,1,1,13
9411,11/22/2015,289.7023698,326,13,3766.130807,1567,12,1,10,21
9412,1/28/2014,33.85735848,99,4,135.4294339,1182,13,4,5,30
9414,2/19/2015,242.0307683,499.9,18,4356.553829,1141,7,2,7,15
9415,7/29/2014,94.95754484,136,12,1139.490538,907,16,1,2,30
9416,4/7/2016,9.678002697,188,30,290.3400809,1074,16,2,1,20
9417,1/29/2014,205.6302803,436.2,9,1850.672523,238,9,1,5,12
9419,2/13/2014,30.22097168,409,18,543.9774903,531,11,2,5,2
9420,12/30/2015,80.57878494,209,9,725.2090645,979,16,4,5,30
9421,5/28/2014,225.7435045,268,10,2257.435045,1485,21,2,1,2
9424,4/5/2015,85.02503554,109.99,10,850.2503554,460,14,1,1,21
9426,10/25/2016,13.5398478,219,6,81.2390868,1334,14,1,10,30
9427,12/15/2013,11.02301764,21,13,143.2992294,371,10,4,11,15
9428,1/25/2016,15.11974443,22.9,18,272.1553997,363,6,4,7,15
9431,10/18/2016,28.92363495,46.99,6,173.5418097,572,10,1,10,30
9432,10/28/2015,37.30830189,99.99,13,485.0079246,896,1,1,10,8
9433,11/19/2015,7.631085156,268,13,99.20410703,1483,21,1,10,2
9435,11/28/2015,15.8275406,102,26,411.5160557,1239,6,2,10,2
9436,12/11/2013,60.41861055,75.99,4,241.6744422,1225,6,4,5,30
9437,2/21/2014,2.126621942,11.9,4,8.506487767,392,6,1,5,21
9438,12/19/2014,127.868288,196.9,9,1150.814592,112,8,1,5,2
9439,7/31/2014,9.449638084,27.9,20,188.9927617,488,6,2,1,15
9440,6/13/2016,178.0786682,251,12,2136.944018,1609,17,4,1,15
9441,3/4/2014,13.45845793,43.81,9,121.1261214,495,10,1,5,30
9442,2/22/2015,13.69492536,339,9,123.2543282,552,11,1,8,26
9446,3/30/2015,167.6969621,1000,10,1676.969621,285,2,1,1,14
9447,8/2/2016,81.07033244,699,12,972.8439892,686,17,1,2,17
9449,4/11/2015,1490.349526,2295,12,17884.19431,674,17,1,6,11
9450,8/8/2016,11.43679127,15.6,24,274.4829905,793,6,1,2,12
9451,11/1/2015,122.9869136,758,13,1598.829877,962,12,1,10,30
9452,11/10/2015,23.97119425,25.69,13,311.6255252,882,1,1,10,24
9455,1/23/2016,149.4927719,309,9,1345.434947,1289,4,3,5,2
9458,10/26/2015,38.11845488,1520,13,495.5399134,201,2,1,10,2
9459,1/25/2014,3.957342438,59,4,15.82936975,1126,13,1,5,2
9460,3/3/2014,11.51612487,109,4,46.06449949,724,17,1,5,30
9461,1/25/2016,20.86146247,310,9,187.7531622,1458,19,1,5,2
9462,4/7/2015,1.975125043,12.66,10,19.75125043,451,14,1,1,15
9464,10/4/2015,54.28654497,79,8,434.2923598,984,16,2,4,20
9466,4/9/2014,61.43731477,209,12,737.2477772,938,16,4,6,15
9467,10/17/2014,29.71711604,399,13,386.3225085,555,11,1,11,8
9469,12/17/2014,94.01906693,159.99,13,1222.24787,1320,14,1,11,7
9470,1/29/2015,129.8155062,149.95,9,1168.339556,1517,18,1,5,14
9471,1/4/2016,0.728067149,14.99,1040,757.1898349,706,5,2,11,15
9472,7/17/2015,62.7113606,219,12,752.5363272,475,14,1,2,5
9473,9/4/2016,62.78776244,198,10,627.8776244,57,8,3,1,2
9474,6/13/2016,1065.736034,2499,20,21314.72069,1589,17,2,1,20
9475,1/6/2016,96.18857858,299.9,18,1731.394414,839,11,4,7,15
9476,2/14/2015,181.8027025,299.9,12,2181.63243,839,11,1,8,1
9477,4/15/2014,20.30462293,21.57,5,101.5231146,310,15,1,1,12
9479,7/20/2016,43.6455659,236,6,261.8733954,1071,16,1,2,29
9480,12/15/2014,13.59534045,59,13,176.7394258,918,13,1,11,22
9482,3/22/2014,928.6308605,2295,10,9286.308605,676,17,1,1,12
9483,8/18/2016,684.9880795,1299,6,4109.928477,1175,12,1,2,14
9484,8/5/2014,42.58994273,469,36,1533.237938,1151,7,3,2,2
9485,6/2/2015,8.267047685,9.99,10,82.67047685,732,10,1,1,2
9492,7/6/2015,199.137247,199,10,1991.37247,1249,4,1,1,19
9493,4/13/2016,54.8101421,102,20,1096.202842,1239,6,1,1,21
9494,3/29/2016,18.95780224,69.99,10,189.5780224,821,6,1,1,2
9495,8/10/2016,0.926881136,0.95,18,16.68386044,1353,6,4,3,3
9496,11/4/2016,464.4776169,980,13,6038.20902,295,2,1,10,12
9497,11/2/2016,54.40174209,382.95,8,435.2139368,1155,12,4,4,3
9500,6/28/2014,538.4202093,758,12,6461.042512,1163,12,1,2,29
9501,8/8/2016,398.9306904,629,12,4787.168285,253,9,1,2,2
9503,1/2/2016,152.7465284,382.95,13,1985.70487,1153,12,1,11,6
9507,5/21/2014,0.766206614,4.74,100,76.62066135,708,5,1,1,8
9508,8/25/2014,257.3829338,279,4,1029.531735,1276,4,1,3,3
9510,10/31/2015,16.21548551,29.9,13,210.8013116,795,6,4,11,15
9512,12/15/2013,26.24943706,309,9,236.2449335,1288,4,1,5,21
9513,3/3/2014,59.4561107,129,4,237.8244428,23,8,1,5,14
9514,1/3/2016,230.1144924,679,26,5982.976803,1196,13,4,11,15
9515,7/14/2014,226.3906294,269,10,2263.906294,1450,19,1,1,24
9516,4/16/2015,50.19178643,689,10,501.9178643,859,11,1,1,2
9517,8/20/2016,41.40925422,41.99,24,993.8221012,1346,6,1,2,8
9518,10/17/2015,19.04709331,139,13,247.612213,1572,13,1,4,26
9522,8/13/2016,11.91473599,59,24,285.9536638,918,13,4,2,30
9523,9/26/2016,4.887856692,228,20,97.75713384,910,16,4,1,15
9524,11/29/2016,15.72985951,25,13,204.4881737,799,3,1,10,27
9526,2/21/2014,15.14120967,49.99,4,60.56483866,699,3,1,7,19
9527,6/17/2014,85.92871691,139,5,429.6435846,1187,13,1,1,12
9528,9/23/2014,7.594692057,59,5,37.97346029,919,13,1,1,2
9529,10/31/2014,6.938760475,32.99,13,90.20388617,671,10,1,11,19
9531,9/1/2016,4.09296948,55,18,73.67345064,1221,6,2,3,20
9533,7/22/2014,56.55309166,699,9,508.9778249,1602,17,1,3,31
9535,7/28/2015,2.858011469,9.99,9,25.72210322,1304,14,1,3,1
9536,6/16/2015,249.2344835,338,12,2990.813802,82,9,1,1,14
9537,8/11/2015,67.71703228,338,9,609.4532905,81,9,1,3,13
9538,1/17/2015,83.11913553,228,18,1496.14444,915,16,3,5,2
9539,6/5/2016,11.59226134,40.55,24,278.2142721,888,1,1,1,22
9540,9/22/2016,205.7585584,334,10,2057.585584,246,9,1,1,8
9542,3/1/2016,207.3483777,411,9,1866.1354,144,2,1,5,30
9544,6/22/2014,4.130742486,39.99,10,41.30742486,485,10,2,1,20
9545,3/8/2015,5.270667601,19.9,12,63.24801122,370,6,1,8,3
9546,10/11/2016,10.52241627,27.9,13,136.7914114,403,6,1,10,14
9547,10/15/2015,18.5545212,47.44,13,241.2087756,503,10,2,11,15
9548,1/17/2016,303.1984217,699,9,2728.785795,1602,17,1,7,11
9549,3/31/2014,36.92725973,59.99,5,184.6362986,328,15,1,1,30
9551,9/12/2014,283.586694,299,10,2835.86694,1285,4,1,1,9
9553,9/1/2016,39.74770001,300,36,1430.9172,1502,21,2,3,20
9554,9/20/2015,4.618898779,9.99,16,73.90238047,444,14,4,4,3
9555,12/25/2013,268.0731187,568,9,2412.658068,741,9,1,5,8
9558,6/3/2014,3.435488822,12.66,10,34.35488822,451,14,2,1,20
9559,4/26/2016,528.9091718,758,10,5289.091718,1560,12,1,1,27
9563,10/23/2016,33.55771253,50,26,872.5005257,381,6,1,11,7
9564,8/15/2015,153.2048153,429,12,1838.457784,542,11,1,2,8
9566,4/16/2014,11.4335689,36.99,5,57.16784448,628,3,1,1,12
9567,3/17/2015,38.89590836,180,10,388.9590836,262,2,1,1,21
9569,6/22/2016,21.54555821,29.9,12,258.5466985,796,6,1,1,8
9570,10/14/2016,41.38659869,188.5,13,538.0257829,4,8,1,10,2
9571,1/1/2014,189.3307835,301,8,1514.646268,729,21,4,4,3
9573,8/8/2016,164.2080638,196.9,10,1642.080638,117,8,2,1,15
9577,8/1/2014,5.558722292,22,12,66.70466751,341,10,1,2,2
9578,7/8/2016,375.2070903,819,12,4502.485084,218,12,1,2,24
9581,1/20/2015,128.2594411,639,9,1154.33497,852,11,1,7,14
9584,6/28/2016,48.98268577,334,12,587.7922293,245,9,1,2,29
9585,10/27/2016,43.3777241,129,26,1127.820826,22,8,3,10,2
9588,11/8/2014,103.7825853,129,13,1349.173608,954,16,1,10,8
9589,5/12/2016,254.2169495,699,30,7626.508484,853,11,2,1,2
9590,8/17/2016,89.04383317,109.99,24,2137.051996,1318,14,2,2,2
9591,2/13/2015,175.5953985,429,12,2107.144782,545,11,2,8,20
9593,9/5/2014,268.7577104,469.97,10,2687.577104,1104,20,1,1,2
9595,2/4/2016,559.8319902,988,12,6717.983883,297,2,1,8,1
9596,5/2/2014,27.82822052,75.99,5,139.1411026,1222,6,2,1,20
9599,8/11/2016,1.353671589,35.99,12,16.24405906,315,10,1,2,22
9600,10/22/2015,43.85566835,149.99,8,350.8453468,898,1,1,4,13
9601,11/14/2015,7.65796166,9.99,13,99.55350158,445,14,1,11,28
9602,5/1/2014,142.2942733,199,5,711.4713667,504,21,1,1,21
9603,9/13/2014,156.0533054,269.95,15,2340.799581,1131,7,1,1,25
9604,9/14/2014,81.7451918,129,5,408.725959,27,8,1,1,19
9606,11/17/2014,24.38542594,35.99,16,390.1668151,325,10,4,4,3
9607,3/29/2016,46.02987547,189,18,828.5377584,1478,21,1,7,26
9608,1/6/2016,361.315179,1099.99,18,6503.673222,1109,20,4,5,30
9609,1/5/2016,78.45157917,208,8,627.6126334,1427,19,1,4,13
9610,3/28/2014,64.22660233,190,10,642.2660233,1015,16,1,1,8
9611,7/10/2014,308.3327211,432,12,3699.992653,142,2,1,2,29
9614,12/1/2016,9.421853028,109.99,26,244.9681787,460,14,1,10,8
9620,7/24/2016,212.9142795,219,20,4258.285589,1251,4,1,1,28
9621,4/13/2014,385.9296478,657,10,3859.296478,257,9,1,1,30
9622,5/10/2015,8.198641907,856,10,81.98641907,163,2,1,1,12
9624,3/28/2016,8.973836238,16.99,18,161.5290523,653,10,2,7,15
9625,5/8/2016,1.863921479,22.89,10,18.63921479,455,14,2,1,2
9628,1/12/2015,31.50237019,47.95,9,283.5213317,886,1,1,5,14
9630,4/14/2014,12.18199488,169.99,5,60.90997439,1094,20,1,1,14
9632,11/29/2014,139.0905816,302,8,1112.724652,1411,19,1,4,13
9633,3/22/2015,506.5904042,633,12,6079.08485,180,2,4,8,3
9634,3/28/2015,160.5183475,383,10,1605.183475,202,12,2,1,2
9635,4/1/2016,27.29885213,199.95,10,272.9885213,1521,18,1,1,29
9636,9/8/2015,77.99869885,102,8,623.9895908,1017,16,4,4,3
9638,2/25/2015,12.66535916,16.5,9,113.9882324,594,6,1,5,12
9641,9/18/2014,42.23977117,129,10,422.3977117,955,16,1,1,2
9642,3/28/2016,42.59230268,229,10,425.9230268,1368,19,3,1,2
9643,9/22/2015,17.0847811,19.95,10,170.847811,393,6,3,1,2
9644,9/1/2015,51.72847653,159,10,517.2847653,914,16,1,1,13
9645,12/21/2014,128.8025797,259,8,1030.420638,995,13,4,4,3
9646,12/23/2015,34.1941785,219,9,307.7476065,1336,14,1,5,8
9647,4/3/2014,63.7439553,299,20,1274.879106,1396,19,4,1,30
9648,4/7/2014,186.5391231,410,10,1865.391231,150,2,1,1,8
9650,10/25/2014,23.69723121,380,13,308.0640057,1418,19,1,10,30
9652,5/21/2015,13.95176297,15.9,12,167.4211556,811,6,2,6,15
9653,11/5/2016,9.8527126,999,13,128.0852638,290,2,1,10,8
9655,5/30/2014,196.4219126,329,12,2357.062952,526,11,1,6,8
9658,4/21/2016,127.6750379,251,10,1276.750379,1608,17,1,1,28
9659,9/24/2014,32.02355437,302,10,320.2355437,1410,19,1,1,12
9661,9/29/2015,4.161431419,16.9,10,41.61431419,801,6,1,1,21
9666,6/10/2014,66.13207217,188,12,793.5848661,1072,16,1,2,22
9669,9/28/2014,12.49585047,69.99,16,199.9336075,822,6,2,4,20
9670,6/30/2015,293.6823316,299,12,3524.187979,832,11,1,2,21
9671,7/11/2015,76.0588499,196.9,12,912.7061989,111,8,4,2,30
9672,11/11/2016,96.12517851,189,26,2499.254641,1479,21,4,10,30
9673,1/2/2015,236.8065344,310,9,2131.25881,1457,19,1,5,8
9675,10/28/2014,1.853022818,9.99,8,14.82418255,730,10,4,4,3
9678,9/24/2016,32.55786792,299.9,16,520.9258868,1544,7,1,4,10
9680,1/30/2014,105.9250192,266,9,953.3251726,1380,19,1,5,8
9681,1/5/2015,161.4935127,199,9,1453.441614,1249,4,1,5,14
9683,12/24/2015,177.8012761,198,18,3200.42297,64,8,3,5,2
9684,8/14/2014,32.56702314,69,5,162.8351157,921,13,1,1,22
9688,1/6/2016,20.31479891,56.9,24,487.5551738,1245,22,2,8,20
9689,3/2/2015,4.742508542,22.99,9,42.68257688,815,10,1,5,14
9692,10/27/2014,70.31796307,121,13,914.1335199,1050,16,1,10,21
9694,10/2/2015,71.90204487,302,10,719.0204487,244,9,1,1,12
9695,1/19/2014,5.395139577,169,9,48.55625619,945,16,1,5,12
9696,1/31/2014,14.66601865,28.99,18,263.9883357,313,10,2,7,15
9697,10/24/2014,173.2182781,199.95,26,4503.675231,1518,18,2,11,15
9698,5/10/2015,144.5573054,436.2,10,1445.573054,237,9,2,1,2
9699,10/25/2015,47.75844167,196,13,620.8597417,904,16,1,10,8
9701,8/14/2014,26.25193775,35.99,12,315.0232531,315,10,1,2,14
9702,3/17/2015,67.69195301,299,9,609.2275771,1610,17,2,7,15
9704,1/29/2014,645.5705925,1099,9,5810.135332,220,12,1,5,27
9705,12/18/2015,2.420196824,358,9,21.78177142,740,9,1,5,2
9706,9/11/2014,18.07499355,22,10,180.7499355,342,10,1,1,2
9707,6/30/2015,781.8945197,967,12,9382.734236,217,12,1,2,17
9708,3/29/2016,166.081297,429,10,1660.81297,542,11,1,1,29
9709,11/14/2015,114.3418769,179.99,13,1486.4444,1295,14,1,10,25
9711,1/14/2014,12.5150593,23.9,12,150.1807116,415,6,1,8,16
9712,1/25/2014,1.510810989,3.35,480,725.1892746,577,5,3,5,2
9714,3/25/2014,106.8657549,139,5,534.3287747,1617,17,1,1,2
9715,3/26/2014,13.00034367,99,5,65.00171836,1568,13,1,1,8
9716,3/25/2014,201.9299062,229,36,7269.476624,1597,17,2,8,20
9718,10/9/2014,13.82344953,28,6,82.94069721,417,3,1,10,2
9719,5/16/2015,442.9638253,869,40,17718.55301,1273,4,2,1,2
9722,1/25/2014,58.62457256,79,4,234.4982902,932,16,1,5,14
9723,12/19/2014,9.249775908,11.5,9,83.24798317,765,6,1,5,8
9725,9/21/2014,341.5222353,480,8,2732.177882,540,11,1,4,23
9727,3/25/2015,12.3405214,55,9,111.0646926,1220,6,4,7,15
9729,8/3/2014,420.1996158,1299,24,10084.79078,1564,12,3,2,2
9732,4/4/2014,19.81987872,21.57,10,198.1987872,307,15,1,1,3
